Iteration	Posterior	Likelihood	Prior	rate01	rate_log_sd	tree_length
0	-3426.2	-3595.449	169.2494	0.3581252	1.565367	2.320686
6	-3420.02	-3588.428	168.4078	0.3184091	1.388792	3.001176
12	-3416.089	-3585.163	169.0739	0.349596	1.467608	2.504309
18	-3419.361	-3587.954	168.5929	0.349596	1.465553	2.802001
24	-3410.496	-3579.321	168.8251	0.4004779	1.443643	2.610126
30	-3412.153	-3581.028	168.8754	0.4004779	1.310306	2.661366
36	-3413.425	-3582.393	168.9678	0.4176247	1.404877	2.525365
42	-3407.684	-3574.152	166.4689	0.4022479	1.121477	4.183516
48	-3411.152	-3578.455	167.3034	0.3885928	1.088743	3.739839
54	-3420.657	-3587.463	166.8061	0.4092171	1.177402	3.951809
60	-3426.613	-3593.183	166.5699	0.3427528	1.17978	4.161407
66	-3416.68	-3583.443	166.7632	0.3943724	1.221075	3.967643
72	-3424.647	-3593.786	169.1394	0.4471882	1.568997	2.279246
78	-3431.996	-3601.027	169.0307	0.4476083	1.397268	2.45652
84	-3427.238	-3595.66	168.4227	0.3506883	1.359657	2.967615
90	-3418.395	-3585.423	167.0284	0.4308748	1.28404	3.739506
96	-3424.225	-3593.036	168.8114	0.4308748	1.346293	2.643432
102	-3422.34	-3590.988	168.6474	0.3724445	1.401027	2.779354
108	-3417.63	-3585.629	167.9993	0.4291173	1.43306	3.084995
114	-3417.152	-3585.737	168.5852	0.4225282	1.340717	2.794884
120	-3412.117	-3580.167	168.05	0.3719013	1.249649	3.229332
126	-3404.819	-3572.966	168.1469	0.412472	1.200465	3.154031
132	-3425.506	-3593.8	168.2944	0.5543145	1.243572	2.895436
138	-3408.646	-3577.942	169.2958	0.362032	1.49218	2.332572
144	-3422.651	-3592.092	169.4418	0.4443372	1.541156	2.104661
150	-3422.318	-3591.822	169.5042	0.3936895	1.520703	2.139116
156	-3420.218	-3589.683	169.465	0.2733719	1.511909	2.339414
162	-3415.037	-3584.766	169.7291	0.4521276	1.555669	1.894118
168	-3411.765	-3580.388	168.6235	0.4000287	1.484154	2.70984
174	-3409.663	-3578.871	169.208	0.3283833	1.463597	2.451444
180	-3417.651	-3586.139	168.4871	0.4351234	1.350696	2.834386
186	-3432.274	-3601.238	168.9638	0.2957536	1.387987	2.695909
192	-3420.094	-3589.058	168.9646	0.2937578	1.471627	2.646913
198	-3416.041	-3585.1	169.0598	0.3661044	1.490233	2.477493
204	-3427.911	-3596.773	168.8615	0.3661044	1.402713	2.655006
210	-3424.503	-3592.383	167.8796	0.3725303	1.32189	3.286563
216	-3412.666	-3581.294	168.6282	0.3310212	1.404746	2.841749
222	-3426.321	-3594.248	167.9271	0.3712259	1.292846	3.277206
228	-3439.529	-3608.132	168.603	0.4517079	1.292846	2.780969
234	-3432.053	-3601.87	169.8168	0.3463017	1.68219	1.887762
240	-3433.255	-3603.059	169.8042	0.380715	1.764742	1.791091
246	-3426.768	-3596.6	169.8322	0.3611056	1.853079	1.737671
252	-3421.023	-3590.527	169.5033	0.3356445	1.758291	2.062002
258	-3418.402	-3588.233	169.8305	0.3726094	1.610358	1.89023
264	-3412.112	-3581	168.8879	0.5169715	1.403673	2.46823
270	-3414.92	-3583.544	168.6247	0.391475	1.454356	2.73754
276	-3416.518	-3585.371	168.8532	0.447505	1.461376	2.52755
282	-3427.05	-3597.063	170.013	0.3171594	1.569746	1.874008
288	-3436.05	-3605.871	169.8208	0.3797755	1.610869	1.886643
294	-3428.011	-3597.998	169.9875	0.3334503	1.65095	1.811055
300	-3420.201	-3589.586	169.385	0.293972	1.393659	2.433355
306	-3414.544	-3583.349	168.8054	0.3603561	1.474165	2.652839
312	-3417.838	-3586.365	168.5271	0.4197552	1.461396	2.759872
318	-3420.612	-3590.151	169.5389	0.3707985	1.517977	2.14793
324	-3422.258	-3592.259	170.001	0.3459209	1.518898	1.874071
330	-3427.622	-3597.325	169.7033	0.4335187	1.595801	1.907051
336	-3411.684	-3581.177	169.4929	0.3264319	1.595801	2.188247
342	-3407.955	-3577.735	169.7794	0.3845034	1.595801	1.918628
348	-3398.238	-3568.366	170.1283	0.3948835	1.67051	1.608423
354	-3411.679	-3581.538	169.8594	0.3967067	1.727062	1.757006
360	-3406.973	-3577.154	170.1816	0.4351506	1.72306	1.474013
366	-3409.06	-3578.94	169.8798	0.4477857	1.72306	1.678483
372	-3410.611	-3580.055	169.4441	0.3858727	1.604809	2.133448
378	-3406.176	-3576.077	169.9018	0.3323779	1.582176	1.918222
384	-3406.487	-3575.536	169.0493	0.4022681	1.531826	2.412948
390	-3416.06	-3585.231	169.171	0.3560979	1.509778	2.408334
396	-3427.876	-3597.126	169.2494	0.4342034	1.486772	2.276473
402	-3426.353	-3595.694	169.3407	0.4151003	1.571679	2.185669
408	-3406.673	-3576.337	169.6644	0.3855762	1.511475	2.050449
414	-3419.205	-3588.206	169.0015	0.3855762	1.484161	2.493294
420	-3410.851	-3579.649	168.7977	0.3415471	1.436703	2.704973
426	-3400.444	-3569.916	169.4717	0.362141	1.437256	2.255105
432	-3408.475	-3578.195	169.7194	0.3426236	1.583572	2.024665
